OBJECTID,shortest_dist
76109,824.24
76110,2809.05
76111,2869.19
76112,1290.89
76113,475.41
76114,1693.57
76115,1639.1
76116,1755.32
76117,907.77
76118,620.3
76119,1671.21
76120,1458.17
76121,539.76
76122,1615.32
76123,1322.03
76124,832.16
76125,1325.09
76126,2954.31
76127,1658.1
76128,998.54
76129,477.58
76130,1687.58
76131,1684.93
76132,965.06
76133,856.07
76134,472.85
76135,1727.4
76136,390.91
76137,1219.9
76138,469.85
76139,1095.29
76140,2708.46
76141,1487.7
76142,386.28
76143,1163.85
76144,1675.0
76145,1770.63
76146,1660.32
76147,677.88
76148,3144.62
76149,999.31
76150,1275.03
76151,1006.92
76152,1648.39
76153,1391.34
76154,1160.22
76155,433.32
76156,761.14
76157,2877.27
76158,1740.68
76159,1141.99
76160,1504.05
76161,1064.85
76162,986.38
76163,1273.45
76164,1480.53
76165,919.26
76166,925.3
76167,1000.37
76168,3052.5
76169,1169.61
76170,1203.19
76171,825.21
76172,1330.63
76173,1686.41
76174,1236.26
76175,1650.6
76176,1175.13
76177,2974.87
76178,2521.34
76179,1379.1
76180,1239.31
76181,993.52
76182,1389.11
76183,1376.58
76184,1630.67
76185,1016.09
76186,1760.77
76187,1748.49
76188,1202.17
76189,1744.71
76190,841.19
76191,1460.36
76192,1248.4
76193,576.32
76194,1122.08
76195,2859.88
76196,1735.61
76197,1749.61
76198,1610.95
76199,851.67
76200,1680.87
76201,1330.35
76202,1646.35
76203,605.08
76204,1418.43
76205,1162.37
76206,1655.13
76207,1615.33
76208,870.49
76209,3145.63
76210,637.32
76211,1301.42
76212,794.11
76213,1653.62
76214,788.06
76215,1729.54
76216,1216.31
76217,898.59
76218,1743.1
76219,864.43
76220,1433.29
76221,1615.97
76222,941.62
76223,1061.64
76224,1249.1
76225,800.58
76226,1683.62
76227,1636.62
76228,797.89
76229,2719.6
76230,1334.61
76231,1063.68
76232,575.3
76233,1248.36
76234,1726.56
76235,1697.59
76236,798.37
76237,1603.63
76238,1646.36
76239,1223.33
76240,573.91
76241,1754.03
76242,3013.09
76243,1743.06
76244,1133.59
76245,853.55
76246,933.4
76247,475.27
76248,1682.81
76249,1363.73
76250,615.88
76251,711.03
76252,1441.78
76253,1652.53
76254,1138.34
76255,1647.22
76256,1661.37
76257,1742.3
76258,558.38
76259,1612.99
76260,822.97
76261,861.17
76262,1663.11
76263,2681.98
76264,1047.26
76265,1677.84
76266,1342.25
76267,2865.08
76268,1648.68
76269,1291.63
76270,1643.81
76271,1163.84
76272,1093.83
76273,1601.3
76274,626.55
76275,833.13
76276,1382.0
76277,682.4
76278,349.11
76279,856.62
76280,901.81
76281,1627.88
76282,1729.19
76283,1661.26
76284,1605.67
76285,2680.23
76286,1281.1
76287,1638.65
76288,2997.09
76289,975.34
76290,792.61
76291,1424.82
76292,555.33
76293,1745.64
76294,1283.14
76295,829.65
76296,1695.71
76297,1204.33
76298,346.31
76299,1603.26
76300,651.31
76301,1354.59
76302,915.23
76303,1064.8
76304,1692.47
76305,1140.19
76306,933.75
76307,637.28
76308,574.97
76309,1163.57
76310,1295.3
76311,472.47
76312,1024.1
76313,1351.13
76314,1340.17
76315,482.61
76316,1031.66
76317,1649.51
76318,1749.36
76319,920.87
76320,1690.26
76321,554.83
76322,1712.66
76323,1644.73
76324,1625.92
76325,1199.79
76326,2854.15
76327,1641.97
76328,2882.5
76329,2943.31
76330,1368.71
76331,1326.49
76332,1183.88
76333,1237.48
76334,1117.07
76335,651.25
76336,427.07
76337,1650.42
76338,1634.55
76339,1714.31
76340,1379.13
76341,617.7
76342,821.1
76343,1703.35
76344,1304.52
76345,925.03
76346,1690.99
76347,1353.97
76348,1614.0
76349,1437.8
76350,1595.7
76351,540.64
76352,1460.92
76353,1643.71
76354,553.21
76355,1267.56
76356,1268.93
76357,3055.57
76358,1043.35
76359,1648.09
76360,1160.98
76361,1316.77
76362,1278.99
76363,3129.51
76364,1672.14
76365,367.79
76366,1706.33
76367,1343.54
76368,1722.5
76369,1746.66
76370,1753.48
76371,1164.26
76372,674.47
76373,1374.4
76374,1747.15
76375,1495.54
76376,1435.92
76377,1711.38
76378,1164.21
76379,1250.48
76380,2988.41
76381,423.96
76382,435.1
76383,1682.22
76384,1202.5
76385,985.86
76386,1330.1
76387,606.42
76388,852.94
76389,1465.12
76390,1625.52
76391,803.67
76392,1682.21
76393,1605.27
76394,1359.33
76395,1337.92
76396,855.35
76397,1616.8
76398,1304.44
76399,1219.0
76400,1040.13
76401,2610.26
76402,1328.6
76403,1710.42
76404,1743.11
76405,979.27
76406,1270.4
76407,1691.5
76408,863.22
76409,696.59
76410,1668.14
76411,1764.58
76412,1393.53
76413,618.2
76414,430.0
76415,1745.45
76416,1675.85
76417,2954.91
76418,1685.95
76419,576.84
76420,1296.01
76421,908.72
76422,2983.32
76423,819.59
76424,1705.07
76425,1511.45
76426,1683.05
76427,1633.89
76428,1761.78
76429,1695.08
76430,1722.68
76431,1323.05
76432,1420.62
76433,2728.73
76434,1267.48
76435,430.33
76436,774.73
76437,1163.2
76438,1764.28
76439,1759.48
76440,3124.22
76441,1348.09
76442,1628.99
76443,853.89
76444,512.54
76445,1283.95
76446,1603.14
76447,1345.44
76448,1059.09
76449,1465.14
76450,1167.82
76451,651.18
76452,920.43
76453,475.14
76454,1752.85
76455,1741.27
76456,772.02
76457,1656.2
76458,1032.88
76459,1290.0
76460,1308.94
76461,1265.06
76462,854.97
76463,1709.93
76464,754.7
76465,1107.9
76466,1361.46
76467,847.67
76468,1750.1
76469,1694.3
76470,1242.65
76471,1755.78
76472,1690.44
76473,828.36
76474,1676.6
76475,1747.79
76476,1596.25
76477,1736.65
76478,1727.96
76479,801.23
76480,1679.51
76481,1743.26
76482,1646.94
76483,2979.58
76484,483.46
76485,2792.28
76486,594.34
76487,1674.96
76488,1604.85
76489,2587.19
76490,1345.6
76491,1745.42
76492,850.31
76493,431.66
76494,3170.21
76495,468.88
76496,1232.14
76497,693.99
76498,856.04
76499,1705.78
76500,1459.45
76501,1750.64
76502,1742.93
76503,1641.78
76504,855.65
76505,1772.45
76506,1166.17
76507,2642.94
76508,1693.36
76509,1247.75
76510,1693.19
76511,676.74
76512,434.51
76513,1376.23
76514,1684.23
76515,735.89
76516,1165.23
76517,1442.94
76518,1332.25
76519,671.56
76520,1755.07
76521,1171.82
76522,1613.49
76523,1339.57
76524,1716.35
76525,1745.04
76526,3056.96
76527,1275.37
76528,919.88
76529,1535.59
76530,860.5
76531,1681.33
76532,1768.76
76533,1287.17
76534,1032.99
76535,750.51
76536,1089.4
76537,540.07
76538,1086.89
76539,1163.53
76540,1595.19
76541,850.05
76542,805.16
76543,1745.04
76544,1335.3
76545,1138.02
76546,1280.19
76547,1680.19
76548,1776.69
76549,1676.51
76550,444.68
76551,1727.84
76552,728.48
76553,1134.79
76554,853.09
76555,1692.28
76556,948.7
76557,893.03
76558,1613.83
76559,402.61
76560,2799.8
76561,1715.51
76562,1266.22
76563,1129.46
76564,931.03
76565,1694.76
76566,447.05
76567,1711.44
76568,2201.55
76569,683.77
76570,1742.75
76571,1389.95
76572,1681.7
76573,1653.3
76574,744.26
76575,769.9
76576,1684.22
76577,853.9
76578,1675.11
76579,1146.34
76580,1740.72
76581,1694.43
76582,1331.9
76583,572.03
76584,1302.47
76585,2595.64
76586,1671.61
76587,1052.13
76588,1195.86
76589,1359.86
76590,568.07
76591,1289.11
76592,1507.36
76593,1504.6
76594,976.17
76595,732.72
76596,1039.05
76597,1129.96
76598,1656.21
76599,381.8
76600,1578.48
76601,1464.43
76602,1002.87
76603,1684.7
76604,1294.87
76605,1681.59
76606,1621.87
76607,1755.43
76608,668.62
76609,1137.54
76610,1340.46
76611,1369.82
76612,1033.56
76613,1301.47
76614,1579.96
76615,1215.49
76616,2895.61
76617,1679.85
76618,1672.65
76619,1663.42
76620,449.8
76621,1626.18
76622,1643.03
76623,1680.07
76624,267.21
76625,1673.47
76626,2859.16
76627,884.37
76628,1527.6
76629,1235.7
76630,1648.51
76631,657.21
76632,1506.14
76633,1162.11
76634,1622.48
76635,1670.59
76636,1585.43
76637,1747.51
76638,1589.8
76639,547.23
76640,1765.4
76641,1519.3
76642,1665.84
76643,3059.54
76644,1281.54
76645,1319.99
76646,3120.91
76647,1067.22
76648,1652.33
76649,1565.78
76650,701.49
76651,1694.96
76652,1602.44
76653,1620.77
76654,1643.55
76655,620.63
76656,841.07
76657,1052.67
76658,633.25
76659,1710.24
76660,903.01
76661,1266.79
76662,1595.19
76663,1221.91
76664,1597.33
76665,739.64
76666,1769.33
76667,3054.16
76668,1155.79
76669,1606.3
76670,2826.15
76671,1342.03
76672,1753.42
76673,1670.6
76674,1680.54
76675,839.04
76676,1654.55
76677,831.66
76678,1138.96
76679,1627.6
76680,857.44
76681,1765.13
76682,1154.2
76683,820.43
76684,1210.65
76685,1625.18
76686,1018.69
76687,1669.42
76688,856.77
76689,1678.0
76690,391.96
76691,1747.28
76692,1677.72
76693,1221.37
76694,542.74
76695,1489.95
76696,837.1
76697,2949.36
76698,743.62
76699,1062.98
76700,1695.42
76701,1233.14
76702,1637.92
76703,1101.63
76704,1329.97
76705,1268.22
76706,839.43
76707,1273.54
76708,1613.44
76709,2636.66
76710,1132.02
76711,429.22
76712,1408.84
76713,510.47
76714,1656.14
76715,1363.89
76716,1340.39
76717,700.56
76718,496.81
76719,847.2
76720,811.96
76721,1622.12
76722,1462.64
76723,1258.64
76724,1735.87
76725,1170.8
76726,3046.41
76727,2779.71
76728,1394.8
76729,1253.96
76730,1689.84
76731,1660.93
76732,1685.05
76733,3048.59
76734,1621.46
76735,1359.63
76736,499.98
76737,914.82
76738,506.49
76739,407.12
76740,1699.65
76741,1654.72
76742,1041.21
76743,1675.69
76744,1689.01
76745,1055.01
76746,1747.66
76747,1255.66
76748,1015.1
76749,3062.24
76750,1187.1
76751,1722.66
76752,481.34
76753,441.17
76754,1640.1
76755,1180.19
76756,1754.03
76757,693.66
76758,1615.19
76759,1741.5
76760,1162.97
76761,2694.58
76762,1657.56
76763,1292.87
76764,1659.9
76765,2342.27
76766,1663.8
76767,1743.65
76768,1660.19
76769,733.4
76770,2935.96
76771,1719.13
76772,1717.85
76773,1280.6
76774,1278.76
76775,1186.02
76776,847.12
76777,1770.42
76778,1688.3
76779,1753.97
76780,1677.6
76781,1769.85
76782,1739.25
76783,823.3
76784,504.38
76785,826.64
76786,1335.13
76787,619.72
76788,1385.79
76789,1677.89
76790,1660.22
76791,1173.24
76792,1722.57
76793,1586.47
76794,1655.87
76795,1757.08
76796,1729.61
76797,855.9
76798,1162.94
76799,1269.94
76800,1098.89
76801,2743.02
76802,1719.27
76803,1628.29
76804,836.18
76805,1792.31
76806,1456.89
76807,831.74
76808,1166.3
76809,406.59
76810,1746.0
76811,1129.88
76812,1274.82
76813,1252.23
76814,1259.19
76815,780.59
76816,1635.74
76817,2987.74
76818,1261.92
76819,379.9
76820,3133.8
76821,1756.79
76822,1332.18
76823,1739.09
76824,844.32
76825,404.16
76826,928.38
76827,2998.17
76828,1601.72
76829,1380.45
76830,472.27
76831,1746.86
76832,1192.07
76833,1315.6
76834,1171.4
76835,1271.86
76836,1676.69
76837,449.73
76838,1758.98
76839,2987.68
76840,1727.23
76841,867.6
76842,1234.2
76843,898.21
76844,1707.82
76845,1741.55
76846,629.32
76847,919.43
76848,1379.6
76849,485.07
76850,1108.72
76851,2987.26
76852,2676.14
76853,737.16
76854,1317.26
76855,967.58
76856,404.14
76857,406.37
76858,856.26
76859,1255.36
76860,1781.33
76861,1686.67
76862,1053.0
76863,1662.96
76864,846.52
76865,3127.85
76866,1741.76
76867,1404.67
76868,1158.01
76869,1034.43
76870,1717.87
76871,1663.79
76872,860.58
76873,1269.12
76874,2851.6
76875,1461.64
76876,2736.3
76877,1720.13
76878,1675.14
76879,1660.9
76880,1659.43
76881,1356.61
76882,937.42
76883,1701.2
76884,863.0
76885,1384.56
76886,1744.04
76887,1290.15
76888,1691.71
76889,1337.17
76890,637.15
76891,1523.64
76892,1334.28
76893,1685.61
76894,819.5
76895,1732.77
76896,1752.9
76897,376.98
76898,1748.28
76899,939.84
76900,734.21
76901,1654.96
76902,918.46
76903,1357.83
76904,739.46
76905,3116.37
76906,1174.69
76907,898.59
76908,1679.43
76909,1594.71
76910,1751.93
76911,1736.01
76912,1179.32
76913,1751.4
76914,1321.6
76915,1676.88
76916,1768.61
76917,1792.51
76918,1722.2
76919,1721.42
76920,2720.54
76921,1352.36
76922,1442.49
76923,1748.66
76924,1755.38
76925,1747.44
76926,1757.96
76927,1755.75
76928,1162.28
76929,1327.88
76930,1267.22
76931,584.67
76932,834.35
76933,1306.71
76934,1265.3
76935,1768.71
76936,1256.85
76937,1470.87
76938,509.58
76939,1724.32
76940,1748.28
76941,1645.87
76942,1743.04
76943,1356.26
76944,1349.12
76945,1661.19
76946,692.35
76947,1676.6
76948,479.17
76949,1653.2
76950,932.16
76951,1764.31
76952,1763.49
76953,572.24
76954,1654.02
76955,3013.23
76956,778.29
76957,567.15
76958,1309.28
76959,441.31
76960,1743.83
76961,1705.87
76962,1295.88
76963,1769.93
76964,1740.8
76965,1750.4
76966,2702.78
76967,1195.71
76968,1765.18
76969,1292.36
76970,1577.07
76971,1660.26
76972,2652.1
76973,1662.47
76974,920.85
76975,1762.76
76976,1769.6
76977,1339.17
76978,1279.03
76979,827.61
76980,1769.17
76981,1647.27
76982,1147.04
76983,1692.31
76984,1763.43
76985,1721.09
76986,1689.35
76987,477.54
76988,1600.61
76989,1611.14
76990,1736.53
76991,1608.42
76992,748.7
76993,1290.11
76994,1753.02
76995,636.27
76996,570.09
76997,1661.49
76998,1623.97
76999,1717.56
77000,1747.85
77001,810.62
77002,1295.76
77003,1741.56
77004,1134.22
77005,737.74
77006,1736.16
77007,1703.32
77008,1675.98
77009,1347.14
77010,1753.98
77011,904.08
77012,1739.94
77013,1731.29
77014,1253.81
77015,1753.79
77016,777.07
77017,741.16
77018,1499.75
77019,1735.46
77020,1111.53
77021,1264.62
77022,638.47
77023,870.51
77024,2890.57
77025,1240.88
77026,2736.55
77027,1603.71
77028,1250.63
77029,2725.72
77030,1250.24
77031,1286.22
77032,1215.57
77033,1185.12
77034,750.58
77035,683.1
77036,1699.02
77037,1111.9
77038,2766.71
77039,1156.02
77040,1281.66
77041,1218.82
77042,440.66
77043,1311.7
77044,506.52
77045,1603.89
77046,1259.54
77047,991.37
77048,1164.29
77049,2725.61
77050,2724.55
77051,729.38
77052,747.08
77053,1442.75
77054,441.22
77055,1115.08
77056,785.21
77057,1486.23
77058,1221.16
77059,1258.73
77060,1257.57
77061,1473.14
77062,868.27
77063,470.23
77064,434.79
77065,1108.26
77066,2665.37
77067,729.19
77068,1229.1
77069,928.21
77070,1602.93
77071,2768.08
77072,1261.72
77073,1294.51
77074,387.44
77075,449.97
77076,1164.27
77077,917.89
77078,1268.2
77079,1167.11
77080,1610.54
77081,1150.15
77082,356.04
77083,1052.58
77084,876.11
77085,1249.03
77086,1613.23
77087,900.68
77088,1164.93
77089,1394.47
77090,1246.32
77091,1393.87
77092,1481.35
77093,855.2
77094,2651.87
77095,1267.76
77096,1657.21
77097,1245.77
77098,387.64
77099,1498.34
77100,1561.18
77101,1656.04
77102,1269.48
77103,769.54
77104,1252.16
77105,1159.61
77106,1609.15
77107,1526.94
77108,1263.92
77109,1459.39
77110,1119.89
77111,1264.62
77112,1300.35
77113,1390.23
77114,1590.83
77115,774.89
77116,2744.17
77117,1274.83
77118,383.1
77119,1281.56
77120,449.62
77121,1517.74
77122,1439.39
77123,940.18
77124,1259.58
77125,2732.27
77126,1603.1
77127,1115.78
77128,1588.95
77129,1282.09
77130,1240.73
77131,829.73
77132,1242.91
77133,1018.45
77134,1222.02
77135,1601.14
77136,931.37
77137,1482.55
77138,1514.51
77139,1455.44
77140,1458.07
77141,1528.19
77142,1491.32
77143,1462.28
77144,853.34
77145,898.85
77146,1231.01
77147,1490.35
77148,2707.75
77149,1606.21
77150,1587.69
77151,401.0
77152,1602.11
77153,733.89
77154,1334.22
77155,1558.33
77156,1283.11
77157,1600.13
77158,1199.24
77159,776.68
77160,1218.29
77161,1272.95
77162,1319.31
77163,2193.03
77164,1283.27
77165,1105.79
77166,1343.37
77167,1254.2
77168,2716.89
77169,1280.53
77170,1275.85
77171,1581.16
77172,769.14
77173,1250.1
77174,1296.02
77175,430.26
77176,1275.21
77177,1605.28
77178,1279.33
77179,1230.16
77180,1600.39
77181,1265.96
77182,1599.07
77183,1280.53
77184,473.23
77185,1281.99
77186,1276.7
77187,1265.61
77188,1492.72
77189,1275.07
77190,1265.19
77191,1148.78
77192,1378.8
77193,1523.55
77194,1277.11
77195,1655.69
77196,428.05
77197,1659.28
77198,1717.7
77199,1670.91
77200,1729.07
77201,938.91
77202,1250.47
77203,1133.85
77204,1247.74
77205,1145.45
77206,1248.14
77207,1251.66
77208,1261.58
77209,1315.17
77210,1516.35
77211,1631.64
77212,1295.4
77213,1219.35
77214,1480.24
77215,1682.59
77216,1050.39
77217,312.29
77218,429.66
77219,1495.86
77220,1089.03
77221,1290.0
77222,1112.81
77223,650.18
77224,1284.42
77225,1258.87
77226,1250.09
77227,1250.71
77228,1241.07
77229,1244.87
77230,1205.59
77231,1196.13
77232,1196.02
77233,1192.44
77234,1176.8
77235,1175.5
77236,1148.24
77237,1147.55
77238,678.6
77239,1139.98
77240,1147.79
77241,1144.96
77242,1140.16
77243,883.52
77244,853.94
77245,503.8
77246,1137.6
77247,1138.37
77248,1402.6
77249,1406.63
77250,1530.84
77251,1496.19
77252,1133.77
77253,1127.09
77254,1131.31
77255,1128.94
77256,943.02
77257,928.88
77258,932.23
77259,904.92
77260,903.11
77261,1683.47
77262,1682.74
77263,1660.15
77264,1731.2
77265,1692.51
77266,1654.77
77267,1755.74
77268,1740.14
77269,1757.2
77270,1475.97
77271,1489.53
77272,1648.48
77273,1079.62
77274,380.91
77275,1129.74
77276,1216.85
77277,1197.26
77278,1226.25
77279,1178.07
77280,1259.63
77281,1218.9
77282,1268.67
77283,1274.37
77284,775.66
77285,902.53
77286,1734.67
77287,1727.48
77288,1760.76
77289,1589.13
77290,1199.96
77291,1075.29
77292,879.68
77293,1133.15
77294,905.78
77295,1162.0
77296,890.5
77297,1185.22
77298,947.85
77299,1003.62
77300,1123.53
77301,1298.71
77302,1158.6
77303,936.47
77304,1145.57
77305,1228.75
77306,1006.42
77307,955.73
77308,1085.98
77309,1066.63
77310,1222.79
77311,1114.88
77312,998.93
77313,1090.21
77314,939.64
77315,1169.31
77316,1260.0
77317,1043.23
77318,1056.05
77319,1194.94
77320,1137.64
77321,1035.72
77322,1161.88
77323,941.8
77324,935.6
77325,1164.5
77326,1094.67
77327,1258.5
77328,1319.21
77329,1125.46
77330,681.79
77331,633.89
77332,927.25
77333,1043.08
77334,1056.08
77335,1052.39
77336,1034.29
77337,639.68
77338,634.29
77339,866.67
77340,855.45
77341,1721.44
77342,1749.49
77343,1727.78
77344,933.69
77345,941.21
77346,1107.91
77347,870.05
77348,873.77
77349,1529.03
77350,885.04
77351,661.75
77352,856.68
77353,884.48
77354,863.01
77355,863.0
77356,268.67
77357,519.01
77358,532.93
77359,457.85
77360,270.12
77361,297.39
77362,1224.94
77363,859.57
77364,859.47
77365,655.31
77366,895.15
77367,893.26
77368,878.82
77369,844.83
77370,856.96
77371,829.78
77372,769.63
77373,824.3
77374,637.81
77375,794.6
77376,649.64
77377,708.9
77378,630.38
77379,628.28
77380,790.73
77381,1515.56
77382,1222.26
77383,1303.51
77384,1292.69
77385,1284.42
77386,1271.87
77387,1283.25
77388,1259.41
77389,1261.24
77390,1250.07
77391,1252.91
77392,1197.85
77393,1193.51
77394,1202.18
77395,1195.68
77396,1196.95
77397,1188.95
77398,1189.02
77399,1203.57
77400,1175.33
77401,1175.61
77402,1181.76
77403,1183.5
77404,1174.24
77405,1182.01
77406,1181.51
77407,1176.66
77408,1166.21
77409,1166.26
77410,1173.7
77411,1163.53
77412,1150.16
77413,1182.72
77414,1148.79
77415,1168.49
77416,1155.56
77417,1144.45
77418,1162.17
77419,1141.39
77420,1135.17
77421,1170.29
77422,1147.25
77423,1153.23
77424,1160.85
77425,1145.71
77426,1151.08
77427,1161.49
77428,1151.48
77429,1149.84
77430,1165.02
77431,1149.88
77432,1146.94
77433,1151.22
77434,1160.81
77435,1152.86
77436,1160.31
77437,1150.06
77438,1146.55
77439,1143.49
77440,1140.56
77441,1136.51
77442,1138.12
77443,1137.6
77444,1130.06
77445,1142.17
77446,1133.54
77447,1123.46
77448,1137.46
77449,1125.75
77450,1102.05
77451,1103.01
77452,1098.46
77453,1099.03
77454,1091.48
77455,1113.09
77456,1031.05
77457,947.94
77458,946.15
77459,943.18
77460,937.87
77461,935.38
77462,936.17
77463,928.09
77464,930.82
77465,962.94
77466,933.32
77467,925.82
77468,922.12
77469,912.86
77470,912.53
77471,919.75
77472,902.34
77473,900.91
77474,901.22
77475,903.33
77476,894.71
77477,899.28
77478,896.59
77479,896.48
77480,951.24
77481,892.96
77482,877.08
77483,875.94
77484,919.25
77485,875.83
77486,914.45
77487,1446.14
77488,870.22
77489,865.42
77490,1343.53
77491,1332.78
77492,1671.49
77493,1677.51
77494,1489.99
77495,1475.13
77496,1212.14
77497,1557.5
77498,1508.59
77499,1397.86
77500,648.66
77501,666.8
77502,638.54
77503,653.22
77504,636.6
77505,633.91
77506,655.6
77507,579.27
77508,584.32
77509,1497.8
77510,1449.79
77511,1580.25
77512,1252.24
77513,2876.99
77514,1296.17
77515,1726.33
77516,1710.15
77517,1723.85
77518,1721.24
77519,959.01
77520,1277.8
77521,803.91
77522,811.64
77523,856.97
77524,867.68
77525,846.88
77526,892.82
77527,861.19
77528,813.93
77529,467.87
77530,493.58
77531,242.72
77532,236.51
77533,242.22
77534,241.63
77535,961.4
77536,1490.32
77537,932.47
77538,444.68
77539,435.69
77540,619.42
77541,1210.33
77542,1218.11
77543,1207.09
77544,1346.82
77545,1446.06
77546,1418.39
77547,853.07
77548,1123.1
77549,1184.11
77550,1624.6
77551,530.41
77552,421.74
77553,506.83
77554,1655.51
77555,1656.23
77556,1224.55
77557,1651.23
77558,1631.51
77559,916.1
77560,888.32
77561,904.35
77562,901.42
77563,932.99
77564,928.82
77565,936.12
77566,932.23
77567,933.28
77568,938.94
77569,936.29
77570,944.58
77571,944.74
77572,1124.55
77573,1130.19
77574,1123.11
77575,1133.26
77576,1140.91
77577,1132.29
77578,1139.24
77579,1142.84
77580,1148.18
77581,1145.35
77582,1141.13
77583,1159.6
77584,1143.37
77585,1163.53
77586,1146.04
77587,1148.94
77588,1151.55
77589,1160.68
77590,1576.91
77591,1695.25
77592,1366.69
77593,1491.54
77594,1107.26
77595,1431.84
77596,1442.59
77597,1396.21
77598,1173.05
77599,1199.49
77600,1247.04
77601,1260.1
77602,1141.27
